DATE,UPDATED_AT,STRESS_SCORE,SLEEP_POINTS,MAX_SLEEP_POINTS,RESPONSIVENESS_POINTS,MAX_RESPONSIVENESS_POINTS,EXERTION_POINTS,MAX_EXERTION_POINTS,STATUS,CALCULATION_FAILED
2024-02-26T00:00:00,2024-02-26T12:48:49.648,74,23,30,20,30,31,40,READY,false
2024-02-27T00:00:00,2024-02-27T13:51:29.818,72,21,30,20,30,31,40,READY,false
2024-02-28T00:00:00,2024-02-28T13:46:50.502,76,23,30,23,30,30,40,READY,false
2024-02-29T00:00:00,2024-02-29T13:01:42.227,74,23,30,19,30,32,40,READY,false
2024-03-01T00:00:00,2024-03-01T13:55:21.391,71,21,30,20,30,30,40,READY,false
2024-03-02T00:00:00,2024-03-02T14:11:57.237,73,23,30,19,30,31,40,READY,false
2024-03-03T00:00:00,2024-03-03T15:01:29.575,67,19,30,19,30,29,40,READY,false
2024-03-04T00:00:00,2024-03-04T14:12:36.031,66,22,30,14,30,30,40,READY,false
2024-03-05T00:00:00,2024-03-05T14:36:21.558,75,25,30,19,30,31,40,READY,false
2024-03-06T00:00:00,2024-03-06T12:54:40.404,70,21,30,16,30,33,40,READY,false
2024-03-07T00:00:00,2024-03-07T12:35:54.059,75,22,30,20,30,33,40,READY,false
2024-03-08T00:00:00,2024-03-08T13:25:55.668,85,21,30,27,30,37,40,READY,false
2024-03-09T00:00:00,2024-03-09T15:23:00.617,73,25,30,18,30,30,40,READY,false
2024-03-10T00:00:00,2024-03-10T14:54:58.734,71,22,30,20,30,29,40,READY,false
2024-03-11T00:00:00,2024-03-11T12:32:09.482,72,23,30,19,30,30,40,READY,false
2024-03-12T00:00:00,2024-03-12T14:24:02.424,65,17,30,17,30,31,40,READY,false
2024-03-13T00:00:00,2024-03-13T12:39:43.422,71,23,30,15,30,33,40,READY,false
2024-03-14T00:00:00,2024-03-14T14:15:40.581,72,21,30,20,30,31,40,READY,false
2024-03-15T00:00:00,2024-03-15T13:28:06.931,74,23,30,22,30,29,40,READY,false
2024-03-16T00:00:00,2024-03-16T15:17:56.76,69,22,30,18,30,29,40,READY,false
2024-03-17T00:00:00,2024-03-17T15:20:29.09,73,23,30,21,30,29,40,READY,false
2024-03-18T00:00:00,2024-03-18T13:11:59.319,71,25,30,15,30,31,40,READY,false
2024-03-19T00:00:00,2024-03-19T12:11:00.961,70,21,30,16,30,33,40,READY,false
2024-03-20T00:00:00,2024-03-20T13:05:03.964,77,23,30,16,30,38,40,READY,false
2024-03-21T00:00:00,2024-03-21T12:52:48.592,69,21,30,15,30,33,40,READY,false
2024-03-22T00:00:00,2024-03-22T13:25:49.333,73,21,30,20,30,32,40,READY,false
2024-03-23T00:00:00,2024-03-23T15:31:33.163,71,22,30,17,30,32,40,READY,false
2024-03-24T00:00:00,2024-03-24T14:47:59.195,76,24,30,20,30,32,40,READY,false
2024-03-25T00:00:00,2024-03-25T13:15:35.81,70,22,30,16,30,32,40,READY,false
2024-03-26T00:00:00,2024-03-26T13:01:31.153,79,23,30,25,30,31,40,READY,false
2024-03-27T00:00:00,2024-03-27T13:15:16.977,70,22,30,15,30,33,40,READY,false
2024-03-28T00:00:00,2024-03-28T13:15:17.064,70,22,30,16,30,32,40,READY,false
2024-03-29T00:00:00,2024-03-29T13:30:54.425,80,23,30,21,30,36,40,READY,false
2024-03-30T00:00:00,2024-03-30T13:48:27.186,78,23,30,23,30,32,40,READY,false
2024-03-31T00:00:00,2024-03-31T14:41:32.12,74,21,30,22,30,31,40,READY,false
2024-04-01T00:00:00,2024-04-01T13:16:22.263,70,20,30,20,30,30,40,READY,false
2024-04-02T00:00:00,2024-04-02T14:01:16.564,76,23,30,22,30,31,40,READY,false
2024-04-03T00:00:00,2024-04-03T12:45:53.927,74,25,30,18,30,31,40,READY,false
2024-04-04T00:00:00,2024-04-04T12:52:54.081,77,24,30,20,30,33,40,READY,false
2024-04-05T00:00:00,2024-04-05T13:47:28.428,75,24,30,20,30,31,40,READY,false
2024-04-06T00:00:00,2024-04-06T12:17:48.083,70,21,30,20,30,29,40,READY,false
2024-04-07T00:00:00,2024-04-07T15:29:06.732,69,21,30,18,30,30,40,READY,false
2024-04-08T00:00:00,2024-04-08T14:01:13.705,63,16,30,17,30,30,40,READY,false
2024-04-09T00:00:00,2024-04-09T13:12:01.293,71,21,30,20,30,30,40,READY,false
2024-04-10T00:00:00,2024-04-10T15:16:31.501,64,15,30,19,30,30,40,READY,false
2024-04-11T00:00:00,2024-04-11T14:13:59.219,76,24,30,23,30,29,40,READY,false
2024-04-12T00:00:00,2024-04-12T14:41:59.497,79,23,30,27,30,29,40,READY,false
2024-04-13T00:00:00,2024-04-13T15:16:50.286,77,24,30,23,30,30,40,READY,false
2024-04-14T00:00:00,2024-04-14T14:56:26.733,69,23,30,17,30,29,40,READY,false
2024-04-15T00:00:00,2024-04-15T12:13:32.468,67,21,30,22,30,24,40,READY,false
2024-04-16T00:00:00,2024-04-16T13:40:56.413,74,23,30,18,30,33,40,READY,false
2024-04-17T00:00:00,2024-04-17T14:03:27.511,76,22,30,23,30,31,40,READY,false
2024-04-18T00:00:00,2024-04-18T12:53:20.285,77,23,30,15,30,39,40,READY,false
2024-04-19T00:00:00,2024-04-20T02:30:19.401,78,23,30,23,30,32,40,READY,false
2024-04-20T00:00:00,2024-04-20T13:01:06.519,77,24,30,23,30,30,40,READY,false
2024-04-21T00:00:00,2024-04-21T15:47:50.65,70,20,30,20,30,30,40,READY,false
2024-04-22T00:00:00,2024-04-22T14:09:26.147,69,23,30,16,30,30,40,READY,false
2024-04-23T00:00:00,2024-04-23T14:45:49.472,71,18,30,15,30,38,40,READY,false
2024-04-24T00:00:00,2024-04-24T13:10:59.773,73,21,30,19,30,33,40,READY,false
2024-04-25T00:00:00,2024-04-25T12:31:41.656,71,21,30,15,30,35,40,READY,false
2024-04-26T00:00:00,2024-04-26T13:16:18.515,75,20,30,22,30,33,40,READY,false
2024-04-27T00:00:00,2024-04-27T15:39:19.932,76,21,30,24,30,31,40,READY,false
2024-04-28T00:00:00,2024-04-28T15:16:44.311,82,25,30,26,30,31,40,READY,false
2024-04-29T00:00:00,2024-04-29T14:29:58.704,72,22,30,20,30,30,40,READY,false
2024-04-30T00:00:00,2024-04-30T13:21:57.287,73,24,30,17,30,32,40,READY,false
2024-05-01T00:00:00,2024-05-01T13:13:22.957,73,23,30,18,30,32,40,READY,false
2024-05-02T00:00:00,2024-05-02T13:33:51.12,76,23,30,21,30,32,40,READY,false
2024-05-03T00:00:00,2024-05-03T13:01:39.413,76,23,30,22,30,31,40,READY,false
2024-05-04T00:00:00,2024-05-04T13:04:49.67,69,21,30,15,30,33,40,READY,false
2024-05-05T00:00:00,2024-05-05T13:41:51.902,74,20,30,16,30,38,40,READY,false
2024-05-06T00:00:00,2024-05-06T13:06:24.819,0,0,0,0,0,0,0,IN_PROGRESS,false
2024-05-07T00:00:00,2024-05-07T14:31:55.799,73,23,30,24,30,26,40,READY,false
2024-05-08T00:00:00,2024-05-08T13:05:07.571,74,22,30,27,30,25,40,READY,false
2024-05-09T00:00:00,2024-05-09T13:05:08.144,75,23,30,16,30,36,40,READY,false
2024-05-10T00:00:00,2024-05-10T14:36:40.278,71,21,30,19,30,31,40,READY,false
2024-05-11T00:00:00,2024-05-11T15:10:46.409,72,20,30,20,30,32,40,READY,false
2024-05-12T00:00:00,2024-05-12T15:58:34.817,71,21,30,18,30,32,40,READY,false
2024-05-13T00:00:00,2024-05-13T15:03:19.394,74,22,30,19,30,33,40,READY,false
2024-05-14T00:00:00,2024-05-14T13:50:21.218,77,21,30,18,30,38,40,READY,false
2024-05-15T00:00:00,2024-05-16T12:23:52.482,76,20,30,17,30,39,40,READY,false
2024-05-16T00:00:00,2024-05-16T12:25:32.275,72,20,30,16,30,36,40,READY,false
2024-05-17T00:00:00,2024-05-17T12:55:14.948,74,22,30,19,30,33,40,READY,false
2024-05-18T00:00:00,2024-05-18T16:08:55.047,66,16,30,20,30,30,40,READY,false
2024-05-19T00:00:00,2024-05-19T16:48:50.161,76,23,30,23,30,30,40,READY,false
2024-05-20T00:00:00,2024-05-20T10:01:07.335,69,22,30,16,30,31,40,READY,false
2024-05-21T00:00:00,2024-05-21T10:08:07.206,76,20,30,19,30,37,40,READY,false
2024-05-22T00:00:00,2024-05-22T10:23:30.524,70,21,30,15,30,34,40,READY,false
2024-05-23T00:00:00,2024-05-23T10:15:27.772,73,21,30,16,30,36,40,READY,false
2024-05-24T00:00:00,2024-05-24T11:00:17.156,80,22,30,20,30,38,40,READY,false
2024-05-25T00:00:00,2024-05-25T23:13:33.195,67,21,30,14,30,32,40,READY,false
2024-05-26T00:00:00,2024-05-26T14:34:24.592,72,21,30,20,30,31,40,READY,false
2024-05-27T00:00:00,2024-05-27T10:54:07.21,71,23,30,17,30,31,40,READY,false
2024-05-28T00:00:00,2024-05-28T10:30:14.848,76,24,30,16,30,36,40,READY,false
2024-05-29T00:00:00,2024-05-29T10:38:43.816,0,0,0,0,0,0,0,NO_DATA,true
2024-05-30T00:00:00,2024-05-30T10:25:36.593,73,21,30,17,30,35,40,READY,false
2024-05-31T00:00:00,2024-05-31T12:52:05.505,78,21,30,23,30,34,40,READY,false
2024-06-01T00:00:00,2024-06-01T12:35:10.62,71,18,30,23,30,30,40,READY,false
2024-06-02T00:00:00,2024-06-02T12:33:04.245,72,23,30,17,30,32,40,READY,false
2024-06-03T00:00:00,2024-06-03T10:41:00.269,72,23,30,17,30,32,40,READY,false
2024-06-04T00:00:00,2024-06-04T11:04:39.873,70,21,30,15,30,34,40,READY,false
2024-06-05T00:00:00,2024-06-05T10:42:43.787,74,24,30,17,30,33,40,READY,false
2024-06-06T00:00:00,2024-06-06T11:01:22.992,73,19,30,26,30,28,40,READY,false
2024-06-07T00:00:00,2024-06-07T10:40:43.163,65,18,30,18,30,29,40,READY,false
2024-06-08T00:00:00,2024-06-08T11:08:03.097,71,24,30,16,30,31,40,READY,false
2024-06-09T00:00:00,2024-06-09T12:34:10.095,69,22,30,19,30,28,40,READY,false
2024-06-10T00:00:00,2024-06-10T10:50:11.528,65,19,30,20,30,26,40,READY,false
2024-06-11T00:00:00,2024-06-11T11:22:57.267,65,19,30,19,30,27,40,READY,false
2024-06-12T00:00:00,2024-06-12T11:11:00.903,69,22,30,18,30,29,40,READY,false
2024-06-13T00:00:00,2024-06-13T11:19:56.381,68,21,30,19,30,28,40,READY,false
2024-06-14T00:00:00,2024-06-14T20:45:50.314,71,18,30,22,30,31,40,READY,false
2024-06-15T00:00:00,2024-06-15T11:58:23.881,74,24,30,23,30,27,40,READY,false
2024-06-16T00:00:00,2024-06-16T11:54:50.205,77,24,30,24,30,29,40,READY,false
2024-06-17T00:00:00,2024-06-17T12:39:51.487,70,21,30,20,30,29,40,READY,false
2024-06-18T00:00:00,2024-06-18T11:19:43.326,81,21,30,23,30,37,40,READY,false
2024-06-19T00:00:00,2024-06-19T11:00:07.065,74,22,30,21,30,31,40,READY,false
2024-06-21T00:00:00,2024-06-21T11:21:36.612,73,19,30,21,30,33,40,READY,false
2024-06-22T00:00:00,2024-06-22T12:40:42.3,71,21,30,17,30,33,40,READY,false
2024-06-23T00:00:00,2024-06-23T12:41:34.113,79,21,30,20,30,38,40,READY,false
2024-06-24T00:00:00,2024-06-24T12:54:22.505,74,21,30,22,30,31,40,READY,false
2024-06-25T00:00:00,2024-06-25T11:47:15.962,73,21,30,19,30,33,40,READY,false
2024-06-26T00:00:00,2024-06-26T11:01:22.662,81,25,30,24,30,32,40,READY,false
2024-06-27T00:00:00,2024-06-27T11:22:30.233,74,22,30,17,30,35,40,READY,false
2024-06-28T00:00:00,2024-06-28T11:11:52.371,75,22,30,22,30,31,40,READY,false
2024-06-29T00:00:00,2024-06-29T12:39:59.584,70,22,30,16,30,32,40,READY,false
2024-06-30T00:00:00,2024-06-30T13:45:54.243,72,23,30,17,30,32,40,READY,false
2024-07-01T00:00:00,2024-07-01T13:49:02.69,69,22,30,17,30,30,40,READY,false
2024-07-02T00:00:00,2024-07-02T12:10:15.45,77,24,30,23,30,30,40,READY,false
2024-07-03T00:00:00,2024-07-03T12:34:07.273,71,19,30,21,30,31,40,READY,false
2024-07-04T00:00:00,2024-07-04T12:28:56.966,77,23,30,19,30,35,40,READY,false
2024-07-05T00:00:00,2024-07-05T12:15:56.285,83,24,30,23,30,36,40,READY,false
2024-07-06T00:00:00,2024-07-06T13:03:47.263,73,21,30,20,30,32,40,READY,false
2024-07-07T00:00:00,2024-07-07T13:04:17.256,80,24,30,22,30,34,40,READY,false
2024-07-08T00:00:00,2024-07-08T11:03:40.599,74,18,30,24,30,32,40,READY,false
2024-07-09T00:00:00,2024-07-09T11:06:01.659,71,19,30,21,30,31,40,READY,false
2024-07-10T00:00:00,2024-07-10T12:47:18.611,75,23,30,20,30,32,40,READY,false
2024-07-11T00:00:00,2024-07-11T10:51:28.522,75,23,30,17,30,35,40,READY,false
2024-07-12T00:00:00,2024-07-12T11:27:14.767,76,21,30,23,30,32,40,READY,false
2024-07-13T00:00:00,2024-07-13T12:56:07.231,78,24,30,23,30,31,40,READY,false
2024-07-14T00:00:00,2024-07-14T13:10:20.84,71,20,30,19,30,32,40,READY,false
2024-07-15T00:00:00,2024-07-15T12:34:06.863,73,22,30,20,30,31,40,READY,false
2024-07-16T00:00:00,2024-07-16T11:31:10.832,75,24,30,21,30,30,40,READY,false
2024-07-17T00:00:00,2024-07-17T11:46:33.332,0,0,0,0,0,0,0,IN_PROGRESS,false
2024-07-18T00:00:00,2024-07-18T23:29:36.509,73,22,30,17,30,34,40,READY,false
2024-07-19T00:00:00,2024-07-19T12:31:26.587,80,23,30,22,30,35,40,READY,false
2024-07-20T00:00:00,2024-07-20T13:46:33.61,77,21,30,23,30,33,40,READY,false
2024-07-21T00:00:00,2024-07-21T14:10:50.62,75,21,30,24,30,30,40,READY,false
2024-07-22T00:00:00,2024-07-22T12:47:11.798,77,22,30,17,30,38,40,READY,false
2024-07-23T00:00:00,2024-07-23T11:17:39.377,75,23,30,21,30,31,40,READY,false
2024-07-24T00:00:00,2024-07-24T12:15:36.331,76,21,30,20,30,35,40,READY,false
2024-07-25T00:00:00,2024-07-25T11:00:26.579,73,21,30,17,30,35,40,READY,false
2024-07-26T00:00:00,2024-07-26T13:31:59.893,76,21,30,21,30,34,40,READY,false
2024-07-27T00:00:00,2024-07-27T14:57:36.417,75,21,30,23,30,31,40,READY,false
2024-07-28T00:00:00,2024-07-28T14:58:03.743,69,23,30,16,30,30,40,READY,false
2024-07-29T00:00:00,2024-07-29T11:50:32.854,69,24,30,14,30,31,40,READY,false
2024-07-30T00:00:00,2024-07-30T12:02:20.526,69,22,30,15,30,32,40,READY,false
2024-07-31T00:00:00,2024-07-31T12:20:29.814,71,21,30,17,30,33,40,READY,false
2024-08-01T00:00:00,2024-08-01T11:59:13.505,71,19,30,17,30,35,40,READY,false
2024-08-02T00:00:00,2024-08-02T13:33:51.002,78,21,30,26,30,31,40,READY,false
2024-08-03T00:00:00,2024-08-03T14:12:18.37,77,24,30,23,30,30,40,READY,false
2024-08-04T00:00:00,2024-08-04T15:55:33.283,67,21,30,15,30,31,40,READY,false
2024-08-05T00:00:00,2024-08-05T16:05:33.068,68,19,30,20,30,29,40,READY,false
2024-08-06T00:00:00,2024-08-06T22:15:24.709,59,15,30,15,30,29,40,READY,false
2024-08-07T00:00:00,2024-08-07T13:43:36.095,74,22,30,23,30,29,40,READY,false
2024-08-08T00:00:00,2024-08-08T14:05:51.583,67,19,30,22,30,26,40,READY,false
2024-08-09T00:00:00,2024-08-09T12:50:29.242,72,24,30,23,30,25,40,READY,false
2024-08-10T00:00:00,2024-08-10T15:29:55.027,66,23,30,13,30,30,40,READY,false
2024-08-11T00:00:00,2024-08-11T14:49:12.923,68,21,30,24,30,23,40,READY,false
2024-08-12T00:00:00,2024-08-12T15:50:40.464,65,23,30,20,30,22,40,READY,false
2024-08-13T00:00:00,2024-08-13T13:07:28.968,65,21,30,15,30,29,40,READY,false
2024-08-14T00:00:00,2024-08-14T13:20:25.139,68,24,30,17,30,27,40,READY,false
2024-08-15T00:00:00,2024-08-15T12:15:50.816,73,21,30,15,30,37,40,READY,false
2024-08-16T00:00:00,2024-08-16T12:19:27.069,78,21,30,25,30,32,40,READY,false
2024-08-17T00:00:00,2024-08-17T14:58:17.834,79,21,30,21,30,37,40,READY,false
2024-08-18T00:00:00,2024-08-18T14:19:03.792,76,24,30,23,30,29,40,READY,false
2024-08-19T00:00:00,2024-08-19T13:43:03.321,70,23,30,18,30,29,40,READY,false
2024-08-20T00:00:00,2024-08-20T14:15:54.054,72,23,30,19,30,30,40,READY,false
2024-08-21T00:00:00,2024-08-21T14:01:04.442,74,24,30,19,30,31,40,READY,false
2024-08-22T00:00:00,2024-08-22T13:38:18.062,71,21,30,17,30,33,40,READY,false
2024-08-23T00:00:00,2024-08-24T00:03:29.244,74,21,30,21,30,32,40,READY,false
2024-08-24T00:00:00,2024-08-24T16:42:14.739,72,22,30,19,30,31,40,READY,false
2024-08-25T00:00:00,2024-08-25T14:36:41.012,66,21,30,14,30,31,40,READY,false
2024-08-26T00:00:00,2024-08-26T13:03:58.241,70,22,30,15,30,33,40,READY,false
2024-08-27T00:00:00,2024-08-27T13:17:39.304,80,25,30,17,30,38,40,READY,false
2024-08-28T00:00:00,2024-08-28T14:34:26.669,77,22,30,22,30,33,40,READY,false
2024-08-29T00:00:00,2024-08-29T13:40:03.874,80,23,30,23,30,34,40,READY,false
2024-08-30T00:00:00,2024-08-30T13:55:42.67,75,21,30,22,30,32,40,READY,false
2024-08-31T00:00:00,2024-09-01T02:13:50.891,73,22,30,16,30,35,40,READY,false
2024-09-01T00:00:00,2024-09-01T15:40:10.422,71,18,30,21,30,32,40,READY,false
2024-09-02T00:00:00,2024-09-02T15:21:18.014,77,21,30,25,30,31,40,READY,false
2024-09-03T00:00:00,2024-09-03T13:10:14.062,76,23,30,23,30,30,40,READY,false
2024-09-04T00:00:00,2024-09-04T13:04:49.568,76,25,30,16,30,35,40,READY,false
2024-09-05T00:00:00,2024-09-05T12:25:50.925,77,20,30,22,30,35,40,READY,false
2024-09-06T00:00:00,2024-09-06T12:48:07.429,81,25,30,23,30,33,40,READY,false
2024-09-07T00:00:00,2024-09-07T14:57:47.34,76,19,30,26,30,31,40,READY,false
2024-09-08T00:00:00,2024-09-08T15:05:33.035,77,22,30,23,30,32,40,READY,false
2024-09-09T00:00:00,2024-09-09T13:09:16.892,67,21,30,17,30,29,40,READY,false
2024-09-10T00:00:00,2024-09-10T12:41:31.565,79,25,30,20,30,34,40,READY,false
2024-09-11T00:00:00,2024-09-11T12:49:55.188,75,25,30,17,30,33,40,READY,false
2024-09-12T00:00:00,2024-09-12T12:04:51.529,77,22,30,22,30,33,40,READY,false
2024-09-13T00:00:00,2024-09-13T13:11:27.623,79,23,30,21,30,35,40,READY,false
2024-09-14T00:00:00,2024-09-14T13:54:36.802,80,24,30,24,30,32,40,READY,false
2024-09-15T00:00:00,2024-09-15T15:30:35.746,63,15,30,19,30,29,40,READY,false
2024-09-16T00:00:00,2024-09-16T13:12:20.448,70,21,30,20,30,29,40,READY,false
2024-09-17T00:00:00,2024-09-17T13:24:36.32,76,25,30,19,30,32,40,READY,false
2024-09-18T00:00:00,2024-09-18T13:34:11.876,71,21,30,17,30,33,40,READY,false
2024-09-19T00:00:00,2024-09-19T13:08:34.783,78,23,30,23,30,32,40,READY,false
2024-09-20T00:00:00,2024-09-20T12:50:17.624,80,25,30,24,30,31,40,READY,false
2024-09-21T00:00:00,2024-09-21T14:35:36.455,77,23,30,18,30,36,40,READY,false
2024-09-22T00:00:00,2024-09-22T18:02:10.282,77,19,30,20,30,38,40,READY,false
2024-09-23T00:00:00,2024-09-23T12:34:38.767,73,17,30,23,30,33,40,READY,false
2024-09-24T00:00:00,2024-09-24T12:19:15.798,79,25,30,19,30,35,40,READY,false
2024-09-25T00:00:00,2024-09-25T13:12:58.869,75,21,30,19,30,35,40,READY,false
2024-09-26T00:00:00,2024-09-26T12:47:59.732,81,25,30,23,30,33,40,READY,false
2024-09-27T00:00:00,2024-09-27T13:30:56.145,78,22,30,23,30,33,40,READY,false
2024-09-28T00:00:00,2024-09-28T14:17:01.545,76,25,30,19,30,32,40,READY,false
2024-09-29T00:00:00,2024-09-29T15:27:19.997,73,21,30,23,30,29,40,READY,false
2024-09-30T00:00:00,2024-09-30T13:01:04.859,68,23,30,15,30,30,40,READY,false
2024-10-01T00:00:00,2024-10-01T14:10:00.37,78,22,30,25,30,31,40,READY,false
2024-10-02T00:00:00,2024-10-02T12:54:30.411,75,23,30,19,30,33,40,READY,false
2024-10-03T00:00:00,2024-10-03T13:19:30.627,77,23,30,22,30,32,40,READY,false
2024-10-04T00:00:00,2024-10-04T13:21:50.632,75,18,30,26,30,31,40,READY,false
2024-10-05T00:00:00,2024-10-05T14:10:06.49,69,19,30,14,30,36,40,READY,false
2024-10-06T00:00:00,2024-10-06T14:49:08.435,75,22,30,23,30,30,40,READY,false
2024-10-07T00:00:00,2024-10-07T13:06:08.755,72,18,30,23,30,31,40,READY,false
2024-10-08T00:00:00,2024-10-08T13:06:20.362,75,24,30,20,30,31,40,READY,false
2024-10-09T00:00:00,2024-10-09T13:06:59.096,67,18,30,15,30,34,40,READY,false
2024-10-10T00:00:00,2024-10-10T13:33:46.783,75,22,30,20,30,33,40,READY,false
2024-10-11T00:00:00,2024-10-11T19:12:22.526,75,22,30,20,30,33,40,READY,false
2024-10-12T00:00:00,2024-10-12T14:24:32.8,71,21,30,17,30,33,40,READY,false
2024-10-15T00:00:00,2024-10-15T16:43:13.768,0,0,0,0,0,0,0,NO_DATA,true
2024-10-16T00:00:00,2024-10-16T12:29:43.816,70,22,30,17,30,31,40,READY,false
2024-10-17T00:00:00,2024-10-17T13:39:07.149,73,21,30,22,30,30,40,READY,false
2024-10-18T00:00:00,2024-10-18T12:29:45.338,69,21,30,19,30,29,40,READY,false
2024-10-19T00:00:00,2024-10-19T15:31:08.106,72,22,30,17,30,33,40,READY,false
2024-10-20T00:00:00,2024-10-20T15:04:09.858,76,22,30,24,30,30,40,READY,false
2024-10-21T00:00:00,2024-10-21T13:06:08.14,77,24,30,23,30,30,40,READY,false
2024-10-22T00:00:00,2024-10-22T13:31:43.852,72,19,30,21,30,32,40,READY,false
2024-10-23T00:00:00,2024-10-23T13:06:53.783,72,23,30,16,30,33,40,READY,false
2024-10-24T00:00:00,2024-10-24T13:35:56.814,76,23,30,20,30,33,40,READY,false
2024-10-25T00:00:00,2024-10-25T19:10:18.341,71,22,30,18,30,31,40,READY,false
2024-10-26T00:00:00,2024-10-26T15:33:28.841,77,25,30,22,30,30,40,READY,false
2024-10-27T00:00:00,2024-10-27T15:37:38.596,74,24,30,21,30,29,40,READY,false
2024-10-28T00:00:00,2024-10-28T13:41:12.763,65,16,30,19,30,30,40,READY,false
2024-10-29T00:00:00,2024-10-29T13:50:35.704,75,23,30,24,30,28,40,READY,false
2024-10-30T00:00:00,2024-10-30T13:36:31.922,73,23,30,17,30,33,40,READY,false
2024-10-31T00:00:00,2024-10-31T13:17:29.352,83,25,30,21,30,37,40,READY,false
2024-11-01T00:00:00,2024-11-01T12:01:22.396,78,23,30,24,30,31,40,READY,false
2024-11-02T00:00:00,2024-11-02T13:37:51.256,77,23,30,24,30,30,40,READY,false
2024-11-03T00:00:00,2024-11-03T22:08:44.023,70,20,30,19,30,31,40,READY,false
2024-11-04T00:00:00,2024-11-04T12:53:31.764,73,22,30,19,30,32,40,READY,false
2024-11-05T00:00:00,2024-11-05T12:57:05.996,68,19,30,17,30,32,40,READY,false
2024-11-06T00:00:00,2024-11-06T12:33:29.264,77,23,30,20,30,34,40,READY,false
2024-11-07T00:00:00,2024-11-07T14:03:59.74,79,24,30,22,30,33,40,READY,false
2024-11-08T00:00:00,2024-11-08T12:16:48.592,72,19,30,22,30,31,40,READY,false
2024-11-09T00:00:00,2024-11-09T14:32:30.381,78,22,30,26,30,30,40,READY,false
2024-11-10T00:00:00,2024-11-10T14:52:08.776,77,23,30,24,30,30,40,READY,false
2024-11-11T00:00:00,2024-11-11T14:03:12.998,67,21,30,17,30,29,40,READY,false
2024-11-12T00:00:00,2024-11-12T13:55:16.711,74,24,30,21,30,29,40,READY,false
2024-11-13T00:00:00,2024-11-13T13:50:53.382,74,25,30,16,30,33,40,READY,false
2024-11-14T00:00:00,2024-11-14T14:23:25.739,75,21,30,21,30,33,40,READY,false
2024-11-15T00:00:00,2024-11-15T12:13:37.406,76,23,30,20,30,33,40,READY,false
2024-11-16T00:00:00,2024-11-16T15:42:19.048,75,23,30,16,30,36,40,READY,false
2024-11-17T00:00:00,2024-11-17T16:02:39.832,73,22,30,20,30,31,40,READY,false
2024-11-18T00:00:00,2024-11-18T14:17:47.891,76,23,30,16,30,37,40,READY,false
2024-11-19T00:00:00,2024-11-19T14:06:00.017,71,19,30,19,30,33,40,READY,false
2024-11-20T00:00:00,2024-11-20T13:41:50.864,79,25,30,17,30,37,40,READY,false
2024-11-21T00:00:00,2024-11-21T13:41:14.643,80,23,30,23,30,34,40,READY,false
2024-11-22T00:00:00,2024-11-22T12:28:46.94,74,23,30,19,30,32,40,READY,false
2024-11-23T00:00:00,2024-11-23T23:31:54.874,78,22,30,25,30,31,40,READY,false
2024-11-24T00:00:00,2024-11-24T15:39:54.037,71,22,30,20,30,29,40,READY,false